50002433  	AAIUN, EL	50002	50002	00050	1	9999	2	9998	5000
50003736  	ABDULAS, RESIDENCIAL LAS	50012	50012	00050	1	9999	2	9998	5000
50003610  	ABEDUL, DEL	50012	50012	00050	1	9999	2	9998	5000
50003468  	ABEJAR	50011	50011	00050	1	9999	2	9998	5000
50002568  	ABEN AIRE	50003	50003	00050	1	9999	2	9998	5000
50004153  	ACIERTO, EL	50016	50016	00050	1	9999	2	9998	5000
50003619  	ACONCAGUA	50012	50012	00050	1	9999	2	9998	5000
50002850  	ADELFAS, LAS	50006	50006	00050	1	9999	2	9998	5000
50002943  	ADRIANO VI	50007	50007	00050	1	9999	2	9998	5000
50003462  	AEROPUERTO	50011	50011	00050	1	9999	2	9998	5000
50002944  	AFRICA	50007	50007	00050	1	9999	2	9998	5000
50002945  	AGATA	50007	50007	00050	1	9999	2	9998	5000
50002569  	AGUADORES	50003	50003	00050	1	9999	2	9998	5000
50003813  	AGUARON	50014	50014	00050	1	9999	2	9998	5000
50002851  	AGUSTIN DE QUINTO	50006	50006	00050	1	9999	2	9998	5000
50002725  	AGUSTIN PALOMEQUE	50004	50004	00050	1	9999	2	9998	5000
50002726  	AGUSTINA DE ARAGON	50004	50004	00050	1	9999	2	9998	5000
50004704  	AGUSTINA RODRIGUEZ	50016	50016	00050	1	9999	2	9998	5000
50002727  	AGUSTINA SIMON	50004	50004	00050	1	9999	2	9998	5000
50002570  	AGUSTINES	50003	50003	00050	1	9999	2	9998	5000
50003378  	ALAGON	50010	50010	00050	1	9999	2	9998	5000
50004178  	ALAMEDA	50016	50016	00050	1	9999	2	9998	5000
50003606  	ALAMOS, DE LOS	50012	50012	00050	1	9999	2	9998	5000
50002852  	ALAR DEL REY	50006	50006	00050	1	9999	2	9998	5000
50002946  	ALARIFE MARIEN DE MARGUAL	50007	50007	00050	1	9999	2	9998	5000
50003278  	ALAVA	50009	50009	00050	1	9999	2	9998	5000
50002947  	ALBACETE	50007	50007	00050	1	9999	2	9998	5000
50003963  	ALBARRACIN	50015	50015	00050	1	9999	2	9998	5000
50003203  	ALBERT SCHWEITZER	50008	50008	00050	1	9999	2	9998	5000
50004679  	ALBERTO CASAÐAL SHAKERY	50015	50015	00050	1	9999	2	9998	5000
50003832  	ALBERTO EINSTEIN	50014	50014	00050	1	9999	2	9998	5000
50002434  	ALCALA	50002	50002	00050	1	9999	2	9998	5000
50004148  	ALCALA DE EBRO	50015	50015	00050	1	9999	2	9998	5000
50004195  	ALCALA DE LA SELVA	50017	50017	00050	1	9999	2	9998	5000
