13102     	SIN NOMBRE		402						00
100       	SIN NOMBRE	31280	1	00031					00
201       	SIN NOMBRE	31178	3	00031					00
300       	SIN NOMBRE	31692	5	00031					00
400       	SIN NOMBRE	31692	6	00031					00
500       	SIN NOMBRE	31264	7	00031					00
503       	SIN NOMBRE	31264	10	00031					00
600       	SIN NOMBRE	31523	11	00031					00
700       	SIN NOMBRE	31153	12	00031					00
781       	AGUSTINOS POLIGONO	31012	781	00031					00
788       	RONDA CENDEA DE CIZUR,	31010	1565	00031					00
800       	SIN NOMBRE	31228	13	00031					00
1000      	SIN NOMBRE	31800	15	00031					00
1006      	MANUEL IRADIER	1006	979	00001					00
1100      	SIN NOMBRE	31290	17	00031					00
1102      	SIN NOMBRE	31241	19	00031					00
1103      	SIN NOMBRE	31290	20	00031					00
1105      	SIN NOMBRE	31290	22	00031					00
1106      	SIN NOMBRE	31290	23	00031					00
1108      	SIN NOMBRE	31290	25	00031					00
1109      	SIN NOMBRE	31241	26	00031					00
1300      	SIN NOMBRE	31272	28	00031					00
1301      	SIN NOMBRE	31272	29	00031					00
1303      	SIN NOMBRE	31272	31	00031					00
1304      	SIN NOMBRE	31272	32	00031					00
1306      	SIN NOMBRE	31272	34	00031					00
1400      	SIN NOMBRE	31281	36	00031					00
1401      	SIN NOMBRE	31280	37	00031					00
1600      	SIN NOMBRE	31195	39	00031					00
1601      	SIN NOMBRE	31195	764	00031					00
1603      	SIN NOMBRE	31013	41	00031					00
1604      	SIN NOMBRE	31195	43	00031					00
1606      	SIN NOMBRE	31195	45	00031					00
1608      	SIN NOMBRE	31195	47	00031					00
1609      	SIN NOMBRE	31195	48	00031					00
1610      	SIN NOMBRE	31195	49	00031					00
1700      	SIN NOMBRE	31798	51	00031					00
1702      	SIN NOMBRE	31798	53	00031					00
1703      	SIN NOMBRE	31798	54	00031					00
1706      	SIN NOMBRE	31798	57	00031					00
1800      	SIN NOMBRE	31154	58	00031					00
1900      	SIN NOMBRE	31430	59	00031					00
2000      	SIN NOMBRE	31891	60	00031					00
2003      	SIN NOMBRE	31891	63	00031					00
2004      	SIN NOMBRE	31891	64	00031					00
2005      	SIN NOMBRE	31891	65	00031					00
2100      	SIN NOMBRE	31271	66	00031					00
2301      	SIN NOMBRE	31192	69	00031					00
2302      	SIN NOMBRE	31192	70	00031					00
2303      	SIN NOMBRE	31192	71	00031					00
2304      	SIN NOMBRE	31192	72	00031					00
2307      	SIN NOMBRE	31192	75	00031					00
2308      	SIN NOMBRE	31192	76	00031					00
2400      	SIN NOMBRE	31880	77	00031					00
2500      	SIN NOMBRE	31867	78	00031					00
2503      	SIN NOMBRE	31868	81	00031					00
2504      	SIN NOMBRE	31868	82	00031					00
2505      	SIN NOMBRE	31868	83	00031					00
2506      	SIN NOMBRE	31860	84	00031					00
2510      	SIN NOMBRE	31850	87	00031					00
2511      	SIN NOMBRE	31868	88	00031					00
2512      	SIN NOMBRE	31850	89	00031					00
2513      	SIN NOMBRE	31850	90	00031					00
2619      	SIN NOMBRE	31867	93	00031					00
2700      	SIN NOMBRE	31839	94	00031					00
2800      	SIN NOMBRE	31438	95	00031					00
2801      	SIN NOMBRE	31438	96	00031					00
2804      	SIN NOMBRE	31620	99	00031					00
2805      	SIN NOMBRE	31438	100	00031					00
2806      	SIN NOMBRE	31438	101	00031					00
2807      	SIN NOMBRE	31438	102	00031					00
2810      	SIN NOMBRE	31438	105	00031					00
2900      	SIN NOMBRE	31210	106	00031					00
3000      	SIN NOMBRE	31263	107	00031					00
3200      	SIN NOMBRE	31513	109	00031					00
3400      	SIN NOMBRE	31671	111	00031					00
3500      	SIN NOMBRE	31228	112	00031					00
3600      	SIN NOMBRE	31243	113	00031					00
3900      	SIN NOMBRE	31109	116	00031					00
4000      	SIN NOMBRE	31867	117	00031					00
4001      	SIN NOMBRE	31867	118	00031					00
4002      	SIN NOMBRE	31867	119	00031					00
4005      	SIN NOMBRE	31193	122	00031					00
4006      	SIN NOMBRE	31867	123	00031					00
4007      	SIN NOMBRE	31867	124	00031					00
4100      	SIN NOMBRE	31240	125	00031					00
4300      	SIN NOMBRE	31228	128	00031					00
4400      	SIN NOMBRE	31810	129	00031					00
4500      	SIN NOMBRE	31395	130	00031					00
4600      	SIN NOMBRE	31243	131	00031					00
4900      	SIN NOMBRE	31866	134	00031					00
4901      	SIN NOMBRE	31869	135	00031					00
4902      	SIN NOMBRE	31866	136	00031					00
4904      	SIN NOMBRE	31866	138	00031					00
4906      	SIN NOMBRE	31866	140	00031					00
4907      	SIN NOMBRE	31866	141	00031					00
4908      	SIN NOMBRE	31866	142	00031					00
4910      	SIN NOMBRE	31869	144	00031					00
5000      	SIN NOMBRE	31796	146	00031					00
5001      	SIN NOMBRE	31796	147	00031					00
5002      	SIN NOMBRE	31713	148	00031					00
5004      	SIN NOMBRE	31715	150	00031					00
5006      	SIN NOMBRE	31796	152	00031					00
5007      	SIN NOMBRE	31700	153	00031					00
5008      	SIN NOMBRE	31700	154	00031					00
5010      	SIN NOMBRE	31730	156	00031					00
5012      	SIN NOMBRE	31795	158	00031					00
5013      	SIN NOMBRE	31715	159	00031					00
5015      	SIN NOMBRE	31794	161	00031					00
5016      	SIN NOMBRE	31720	162	00031					00
5018      	SIN NOMBRE	31796	164	00031					00
5100      	SIN NOMBRE	31393	165	00031					00
5300      	SIN NOMBRE	31252	167	00031					00
5400      	SIN NOMBRE	31792	168	00031					00
5401      	SIN NOMBRE	31793	169	00031					00
5403      	SIN NOMBRE	31720	171	00031					00
5500      	SIN NOMBRE	31890	172	00031					00
5601      	SIN NOMBRE	31398	174	00031					00
5700      	SIN NOMBRE	31540	175	00031					00
5900      	SIN NOMBRE	31412	177	00031					00
6000      	SIN NOMBRE	31600	178	00031					00
6200      	SIN NOMBRE	31511	180	00031					00
6300      	SIN NOMBRE	31227	181	00031					00
6500      	SIN NOMBRE	31380	183	00031					00
6600      	SIN NOMBRE	31579	184	00031					00
6701      	SIN NOMBRE	31311	186	00031					00
6702      	SIN NOMBRE	31310	187	00031					00
6900      	SIN NOMBRE	31490	189	00031					00
7000      	SIN NOMBRE	31590	191	00031					00
7100      	SIN NOMBRE	31454	192	00031					00
7200      	AVDA. DE RUBIO	31592	193	00031					00
7300      	SIN NOMBRE	31809	194	00031					00
7501      	SIN NOMBRE	31174	197	00031					00
7600      	SIN NOMBRE	31190	198	00031					00
7601      	SIN NOMBRE	31180	199	00031					00
7602      	SIN NOMBRE	31190	200	00031					00
7605      	SIN NOMBRE	31174	203	00031					00
7606      	SIN NOMBRE	31190	204	00031					00
7607      	SIN NOMBRE	31190	205	00031					00
7608      	SIN NOMBRE	31190	206	00031					00
7700      	SIN NOMBRE	31591	209	00031					00
7800      	SIN NOMBRE	31530	210	00031					00
7900      	SIN NOMBRE	31229	211	00031					00
8000      	SIN NOMBRE	31263	212	00031					00
8101      	SIN NOMBRE	31750	214	00031					00
8200      	SIN NOMBRE	31760	215	00031					00
8201      	SIN NOMBRE	31243	216	00031					00
8202      	SIN NOMBRE	31760	217	00031					00
8401      	SIN NOMBRE	31820	220	00031					00
8500      	SIN NOMBRE	31174	221	00031					00
8501      	SIN NOMBRE	31174	222	00031					00
8600      	SIN NOMBRE	31486	223	00031					00
8601      	SIN NOMBRE	31192	224	00031					00
8604      	SIN NOMBRE	31486	227	00031					00
8605      	SIN NOMBRE	31621	228	00031					00
8606      	SIN NOMBRE	31486	229	00031					00
8608      	SIN NOMBRE	31486	231	00031					00
8610      	SIN NOMBRE	31486	233	00031					00
8611      	SIN NOMBRE	31016	787	00031					00
8612      	SIN NOMBRE	31620	235	00031					00
8614      	SIN NOMBRE	31621	228	00031					00
8671      	J.M.BARANDIARAN, PLAZA	31014	768	00031					00
8672      	ESLAVA,	31001	767	00031					00
8700      	SIN NOMBRE	31744	239	00031					00
8801      	SIN NOMBRE	31119	241	00031					00
8802      	SIN NOMBRE	31119	242	00031					00
8803      	CONCEJO DE IMARCOAIN	31110	243	00031					00
8804      	SIN NOMBRE	31119	244	00031					00
8807      	SIN NOMBRE	31470	247	00031					00
8808      	SIN NOMBRE	31470	248	00031					00
8809      	SIN NOMBRE	31119	249	00031					00
8900      	SIN NOMBRE	31153	250	00031					00
9101      	SIN NOMBRE	31829	253	00031					00
9102      	SIN NOMBRE	31829	254	00031					00
9200      	SIN NOMBRE	31697	255	00031					00
9201      	SIN NOMBRE	31639	256	00031					00
9204      	SIN NOMBRE	31694	259	00031					00
9205      	SIN NOMBRE	31696	260	00031					00
9206      	SIN NOMBRE	31697	261	00031					00
9207      	SIN NOMBRE	31695	262	00031					00
9210      	SIN NOMBRE	31695	265	00031					00
9211      	SIN NOMBRE	31697	266	00031					00
9212      	SIN NOMBRE	31695	267	00031					00
9300      	SIN NOMBRE	31690	269	00031					00
9500      	SIN NOMBRE	31453	271	00031					00
9600      	SIN NOMBRE	31228	272	00031					00
9700      	SIN NOMBRE	31200	273	00031					00
9801      	SIN NOMBRE	31698	275	00031					00
9803      	SIN NOMBRE	31698	277	00031					00
9804      	SIN NOMBRE	31698	278	00031					00
9805      	SIN NOMBRE	31638	279	00031					00
9808      	SIN NOMBRE	31698	282	00031					00
9809      	SIN NOMBRE	31698	283	00031					00
9810      	SIN NOMBRE	31699	284	00031					00
9811      	SIN NOMBRE	31698	285	00031					00
9814      	SIN NOMBRE	31698	288	00031					00
9815      	SIN NOMBRE	31698	289	00031					00
9816      	SIN NOMBRE	31639	290	00031					00
9817      	SIN NOMBRE	31699	291	00031					00
9820      	SIN NOMBRE	31698	294	00031					00
9821      	SIN NOMBRE	31698	295	00031					00
9822      	SIN NOMBRE	31698	296	00031					00
9823      	SIN NOMBRE	31639	297	00031					00
9826      	SIN NOMBRE	31630	300	00031					00
9827      	SIN NOMBRE	31699	301	00031					00
9828      	SIN NOMBRE	31699	302	00031					00
9901      	SIN NOMBRE	31281	304	00031					00
10101     	SIN NOMBRE	31799	306	00031					00
10102     	SIN NOMBRE	31194	307	00031					00
10103     	SIN NOMBRE	31194	308	00031					00
10105     	SIN NOMBRE	31194	310	00031					00
10107     	SIN NOMBRE	31194	312	00031					00
10108     	SIN NOMBRE	31194	313	00031					00
10109     	SIN NOMBRE	31194	314	00031					00
10111     	SIN NOMBRE	31194	316	00031					00
10300     	SIN NOMBRE	31492	318	00031					00
10301     	SIN NOMBRE	31491	319	00031					00
10400     	SIN NOMBRE	31370	320	00031					00
10600     	SIN NOMBRE	31512	322	00031					00
10700     	SIN NOMBRE	31360	324	00031					00
10800     	SIN NOMBRE	31510	325	00031					00
10901     	SIN NOMBRE	31191	327	00031					00
10902     	SIN NOMBRE	31191	328	00031					00
10904     	SIN NOMBRE	31191	330	00031					00
10905     	SIN NOMBRE	31191	331	00031					00
10907     	SIN NOMBRE	31191	333	00031					00
10908     	SIN NOMBRE	31120	334	00031					00
10909     	SIN NOMBRE	31191	335	00031					00
10910     	SIN NOMBRE	31191	336	00031					00
11101     	SIN NOMBRE	31451	339	00031					00
11102     	SIN NOMBRE	31451	340	00031					00
11103     	SIN NOMBRE	31451	341	00031					00
11200     	SIN NOMBRE	31692	342	00031					00
11500     	SIN NOMBRE	31693	345	00031					00
11600     	SIN NOMBRE	31227	346	00031					00
11700     	SIN NOMBRE	31754	347	00031					00
11800     	SIN NOMBRE	31172	348	00031					00
11803     	SIN NOMBRE	31172	351	00031					00
11804     	SIN NOMBRE	31172	352	00031					00
11900     	SIN NOMBRE	31452	353	00031					00
11901     	SIN NOMBRE	31452	354	00031					00
