0000000001	0000000001	E
0000000001	0000000002	E
0000000001	0000000003	E
0000000001	0000000004	E
0000000001	0000000005	E
0000000001	0000000006	E
0000000001	0000000007	E
0000000001	0000000008	E
0000000001	0000000009	E
0000000001	0000000010	E
0000000001	0000000011	E
0000000001	0000000012	E
0000000001	0000000013	E
0000000001	0000000014	E
0000000001	0000000015	E
0000000001	0000000016	E
0000000001	0000000017	E
0000000001	0000000018	E
0000000001	0000000019	E
0000000001	0000000020	E
0000000001	0000000021	E
0000000001	0000000022	E
0000000001	0000000023	E
0000000001	0000000024	E
0000000001	0000000025	E
0000000001	0000000026	E
0000000001	0000000027	E
0000000001	0000000028	E
0000000001	0000000029	E
0000000001	0000000030	E
0000000001	0000000031	E
0000000001	0000000032	E
0000000001	0000000033	E
0000000032	0000000001	L
0000000032	0000000002	L
0000000032	0000000003	L
0000000032	0000000004	L
0000000032	0000000005	L
0000000032	0000000006	L
0000000032	0000000007	L
0000000032	0000000008	L
0000000032	0000000009	L
0000000032	0000000010	L
0000000032	0000000011	L
0000000032	0000000012	L
0000000032	0000000013	L
0000000032	0000000014	L
0000000032	0000000015	L
0000000032	0000000016	L
0000000032	0000000017	L
0000000032	0000000018	L
0000000032	0000000019	L
0000000032	0000000020	L
0000000032	0000000021	L
0000000032	0000000022	L
0000000032	0000000023	L
0000000032	0000000024	L
0000000032	0000000025	L
0000000032	0000000026	L
0000000032	0000000027	L
0000000032	0000000028	L
0000000032	0000000029	L
0000000032	0000000030	L
0000000032	0000000031	L
0000000032	0000000032	L
0000000032	0000000033	L
0000000026	0000000001	E
0000000026	0000000002	E
0000000026	0000000003	E
0000000026	0000000004	E
0000000026	0000000005	E
0000000026	0000000006	E
0000000026	0000000007	E
0000000026	0000000008	E
0000000026	0000000009	E
0000000026	0000000010	E
0000000026	0000000011	E
0000000026	0000000012	E
0000000026	0000000013	E
0000000026	0000000014	E
0000000026	0000000015	E
0000000026	0000000016	E
0000000026	0000000017	E
0000000026	0000000018	E
0000000026	0000000019	E
0000000026	0000000020	E
0000000026	0000000021	E
0000000026	0000000022	L
0000000026	0000000023	E
0000000026	0000000024	E
0000000026	0000000025	E
0000000026	0000000026	E
0000000026	0000000027	E
0000000026	0000000028	E
0000000026	0000000029	E
0000000026	0000000030	E
0000000026	0000000031	E
0000000026	0000000032	E
0000000026	0000000033	E
0000000025	0000000001	E
0000000025	0000000002	E
0000000025	0000000003	E
0000000025	0000000004	E
0000000025	0000000005	E
0000000025	0000000006	E
0000000025	0000000007	E
0000000025	0000000008	E
0000000025	0000000009	E
0000000025	0000000010	E
0000000025	0000000011	E
0000000025	0000000012	E
0000000025	0000000013	E
0000000025	0000000014	E
0000000025	0000000015	E
0000000025	0000000016	E
0000000025	0000000017	E
0000000025	0000000018	E
0000000025	0000000019	E
0000000025	0000000020	E
0000000025	0000000021	E
0000000025	0000000022	L
0000000025	0000000023	E
0000000025	0000000024	E
0000000025	0000000025	E
0000000025	0000000026	E
0000000025	0000000027	E
0000000025	0000000028	E
0000000025	0000000029	E
0000000025	0000000030	E
0000000025	0000000031	E
0000000025	0000000032	E
0000000025	0000000033	E
0000000022	0000000001	E
0000000022	0000000002	E
0000000022	0000000003	E
0000000022	0000000004	E
0000000022	0000000005	E
0000000022	0000000006	E
0000000022	0000000007	E
0000000022	0000000008	E
0000000022	0000000009	E
0000000022	0000000010	E
0000000022	0000000011	E
0000000022	0000000012	E
0000000022	0000000013	E
0000000022	0000000014	E
0000000022	0000000015	E
0000000022	0000000016	E
0000000022	0000000017	E
0000000022	0000000018	E
0000000022	0000000019	E
0000000022	0000000020	E
0000000022	0000000021	E
0000000022	0000000022	E
0000000022	0000000023	E
0000000022	0000000024	E
0000000022	0000000025	E
0000000022	0000000026	E
0000000022	0000000027	E
0000000022	0000000028	E
0000000022	0000000029	E
0000000022	0000000030	E
0000000022	0000000031	E
0000000022	0000000032	E
0000000022	0000000033	E
0000000028	0000000001	E
0000000028	0000000002	E
0000000028	0000000003	E
0000000028	0000000004	E
0000000028	0000000005	E
0000000028	0000000006	E
0000000028	0000000007	E
0000000028	0000000008	E
0000000028	0000000009	E
0000000028	0000000010	E
0000000028	0000000011	E
0000000028	0000000012	E
0000000028	0000000013	E
0000000028	0000000014	E
0000000028	0000000015	E
0000000028	0000000016	E
0000000028	0000000017	E
0000000028	0000000018	E
0000000028	0000000019	E
0000000028	0000000020	E
0000000028	0000000021	E
0000000028	0000000022	E
0000000028	0000000023	E
0000000028	0000000024	E
0000000028	0000000025	E
0000000028	0000000026	E
0000000028	0000000027	E
0000000028	0000000028	E
0000000028	0000000029	E
0000000028	0000000030	E
